ID,dataset,orgfile,target,IndependentVars,ParameterNames,ParameterValues,FixedConstantValues,PySRFeatures,feature_name_map,complexity,loss,score,equation,sympy_format,restored_equation,orgpara_list,para_eq,para_list
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",33,0.0024220748,0.00022792370975727137,sqrt((xv_a * (((cos((xv_a * ((xv_a + 5.3003175e6) * 1.3708562e6)) * 5.6646075e6) * 0.0050658914) + (cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * (xv_a * -0.0019698162))) + xv_a)) - -0.8003855) * 1.4998277,1.4998277*sqrt(xv_a*(-0.0019698162*xv_a*cos(5664608.0*xv_a - 364289.3) + xv_a + 0.0050658914*cos(5664607.5*xv_a*(1370856.2*xv_a + 7265973106843.5))) + 0.8003855),1.4998277*sqrt(k*(-0.0019698162*k*cos(5664608.0*k - 364289.3) + k + 0.0050658914*cos(5664607.5*k*(1370856.2*k + 7265973106843.5))) + 0.8003855),"[1.49982770000000, 0.800385500000000, 0.00506589140000000, 5664607.50000000, 7265973106843.50, 1370856.20000000, -0.00196981620000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k*p6*cos(k*p8 + p7) + k + p2*cos(k*p3*(k*p5 + p4))) + p1)**p9,"[p0, p1, p2, p3, p4, p5, p6, p7, p8, p9]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",29,0.002424284,0.001041167431710979,sqrt((((((cos((xv_a + xv_a) * -2.0635497e12) * -0.001210595) + (cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * -0.0019637742)) * xv_a) + xv_a) * xv_a) - -0.80077887) * 1.4998125,1.4998125*sqrt(xv_a*(xv_a*(-0.001210595*cos(4127099400000.0*xv_a) - 0.0019637742*cos(5664608.0*xv_a - 364289.3)) + xv_a) + 0.80077887),1.4998125*sqrt(k*(k*(-0.001210595*cos(4127099400000.0*k) - 0.0019637742*cos(5664608.0*k - 364289.3)) + k) + 0.80077887),"[1.49981250000000, 0.800778870000000, -0.00121059500000000, 4127099400000.00, -0.00196377420000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k*(p2*cos(k*p3) + p4*cos(k*p6 + p5)) + k) + p1)**p7,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",28,0.0024268094,4.450188668126916e-05,sqrt((xv_a * (((sin(exp(xv_a) * -1.489519) + (cos(364289.3 - ((xv_a * 5.664607e6) + xv_a)) * xv_a)) * -0.0019550535) + xv_a)) - -0.80066437) * 1.4997641,1.4997641*sqrt(xv_a*(-0.0019550535*xv_a*cos(5664608.0*xv_a - 364289.3) + xv_a + 0.0019550535*sin(1.489519*exp(xv_a))) + 0.80066437),1.4997641*sqrt(k*(-0.0019550535*k*cos(5664608.0*k - 364289.3) + k + 0.0019550535*sin(1.489519*exp(k))) + 0.80066437),"[1.49976410000000, 0.800664370000000, 0.00195505350000000, 1.48951900000000, -0.00195505350000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k*p4*cos(k*p6 + p5) + k + p2*sin(p3*exp(k))) + p1)**p7,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",27,0.0024269174,1.7758838680937468e-05,sqrt((((cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * ((xv_a + ((cos(xv_a) + -2.1768098) * sin(xv_a))) * -0.0018081291)) + xv_a) * xv_a) - -0.80528885) * 1.4994969,1.4994969*sqrt(xv_a*(xv_a + (-0.0018081291*xv_a - 0.0018081291*(cos(xv_a) - 2.1768098)*sin(xv_a))*cos(5664608.0*xv_a - 364289.3)) + 0.80528885),1.4994969*sqrt(k*(k + (-0.0018081291*k - 0.0018081291*(cos(k) - 2.1768098)*sin(k))*cos(5664608.0*k - 364289.3)) + 0.80528885),"[1.49949690000000, 0.805288850000000, -0.00180812910000000, -2.17680980000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k + (k*p2 + p2*(p3 + cos(k))*sin(k))*cos(k*p5 + p4)) + p1)**p6,"[p0, p1, p2, p3, p4, p5, p6]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",25,0.0024270036,0.00012202860209950222,sqrt(((cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * ((xv_a * (xv_a + -2.1769588)) * -0.006053607)) + (xv_a * xv_a)) - -0.801518) * 1.4997461,1.4997461*sqrt(xv_a**2 - 0.006053607*xv_a*(xv_a - 2.1769588)*cos(5664608.0*xv_a - 364289.3) + 0.801518),1.4997461*sqrt(k**2 - 0.006053607*k*(k - 2.1769588)*cos(5664608.0*k - 364289.3) + 0.801518),"[1.49974610000000, 0.801518000000000, 2, -0.00605360700000000, -2.17695880000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*p3*(k + p4)*cos(k*p6 + p5) + k**p2 + p1)**p7,"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",23,0.002427596,0.00013740101941143843,sqrt((((cos(xv_a + ((xv_a * 5.664607e6) - -441692.84)) * ((xv_a + -2.1769588) * -0.006053607)) + xv_a) * xv_a) - -0.801518) * 1.4997461,1.4997461*sqrt(xv_a*(xv_a + (0.0131784530303916 - 0.006053607*xv_a)*cos(5664608.0*xv_a + 441692.84)) + 0.801518),1.4997461*sqrt(k*(k + (0.0131784530303916 - 0.006053607*k)*cos(5664608.0*k + 441692.84)) + 0.801518),"[1.49974610000000, 0.801518000000000, 0.0131784530303916, -0.00605360700000000, 441692.840000000, 5664608.00000000, 1/2]",p0*(k*(k + (k*p3 + p2)*cos(k*p5 + p4)) + p1)**p6,"[p0, p1, p2, p3, p4, p5, p6]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",21,0.0024282632,9.533472030911154e-06,sqrt(((((cos((xv_a + (xv_a * 5.664607e6)) - 364289.3) * -0.0019637742) * xv_a) + xv_a) * xv_a) - -0.80077887) * 1.4998125,1.4998125*sqrt(xv_a*(-0.0019637742*xv_a*cos(5664608.0*xv_a - 364289.3) + xv_a) + 0.80077887),1.4998125*sqrt(k*(-0.0019637742*k*cos(5664608.0*k - 364289.3) + k) + 0.80077887),"[1.49981250000000, 0.800778870000000, -0.00196377420000000, -364289.300000000, 5664608.00000000, 1/2]",p0*(k*(k*p2*cos(k*p4 + p3) + k) + p1)**p5,"[p0, p1, p2, p3, p4, p5]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",19,0.0024283095,0.0001025917166439463,((cos(((xv_a - -0.15737519) * 5.664607e6) + 0.59388256) * 0.002477251) + sqrt((xv_a * xv_a) - -0.8007775)) * 1.4998118,1.4998118*sqrt(xv_a**2 + 0.8007775) + 0.0037154102813618*cos(5664607.0*xv_a + 891469.19678289),1.4998118*sqrt(k**2 + 0.8007775) + 0.0037154102813618*cos(5664607.0*k + 891469.19678289),"[1.49981180000000, 0.800777500000000, 2, 1/2, 0.00371541028136180, 891469.196782890, 5664607.00000000]",p0*(k**p2 + p1)**p3 + p4*cos(k*p6 + p5),"[p0, p1, p2, p3, p4, p5, p6]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",17,0.0024288078,0.0006020317227857468,((cos((-0.1573751 - xv_a) * 5.664607e6) * 0.0024773872) + sqrt((xv_a * xv_a) - -0.8007775)) * 1.4998118,1.4998118*sqrt(xv_a**2 + 0.8007775) + 0.00371561455572896*cos(5664607.0*xv_a + 891468.0930857),1.4998118*sqrt(k**2 + 0.8007775) + 0.00371561455572896*cos(5664607.0*k + 891468.0930857),"[1.49981180000000, 0.800777500000000, 2, 1/2, 0.00371561455572896, 891468.093085700, 5664607.00000000]",p0*(k**p2 + p1)**p3 + p4*cos(k*p6 + p5),"[p0, p1, p2, p3, p4, p5, p6]"
P06,6,6.csv,omega,"[""k""]","[""d""]",[3.51145644],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",15,0.002431734,0.0011275517937539162,sqrt((xv_a * (xv_a + (cos(xv_a * 5.664607e6) * -0.005201575))) - -0.8007722) * 1.4998021,1.4998021*sqrt(xv_a*(xv_a - 0.005201575*cos(5664607.0*xv_a)) + 0.8007722),1.4998021*sqrt(k*(k - 0.005201575*cos(5664607.0*k)) + 0.8007722),"[1.49980210000000, 0.800772200000000, -0.00520157500000000, 5664607.00000000, 1/2]",p0*(k*(k + p2*cos(k*p3)) + p1)**p4,"[p0, p1, p2, p3, p4]"
