ID,dataset,orgfile,target,IndependentVars,ParameterNames,ParameterValues,FixedConstantValues,PySRFeatures,feature_name_map,complexity,loss,score,equation,sympy_format,restored_equation,orgpara_list,para_eq,para_list
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",33,0.0025813575,1.91758832933498e-06,(xv_a + ((((-7.738093 - xv_a) * -0.028768083) * xv_a) + (sin(((((xv_a / 0.4987713) * -1.6538455) + 2.1841686) * 0.9889186) + (((xv_a - 0.43003502) * (xv_a / -0.004531944)) * xv_a)) * -0.004685718))) + 0.913516,(-xv_a - 7.738093)*(-0.028768083)*xv_a + xv_a + sin(xv_a*xv_a*(xv_a - 1*0.43003502)/(-0.004531944) + (xv_a*(-1.6538455)/0.4987713 + 2.1841686)*0.9889186)*(-0.004685718) + 0.913516,-0.028768083*k*(-k - 7.738093) + k + 0.004685718*sin(220.655859825276*k**2*(k - 0.43003502) + 3.27909520150077*k - 2.15996495407596) + 0.913516,"[0.913516000000000, 0.00468571800000000, -2.15996495407596, 3.27909520150077, 220.655859825276, 2, -0.430035020000000, -0.0287680830000000, -7.73809300000000, -1]",k*p7*(k*p9 + p8) + k + p0 + p1*sin(k*p3 + k**p5*p4*(k + p6) + p2),"[p0, p1, p2, p3, p4, p5, p6, p7, p8, p9]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",29,0.0025813773,0.00045196599175169826,(xv_a + 0.913516) + (((-7.738093 - xv_a) * (xv_a * -0.028768102)) + (sin(((xv_a * -3.3158393) + ((xv_a - 0.43003502) * ((xv_a / -0.004531957) * xv_a))) + 2.1841686) * -0.0046857186)),(-xv_a - 7.738093)*xv_a*(-0.028768102) + xv_a + sin(xv_a*xv_a*(xv_a - 1*0.43003502)/(-0.004531957) + xv_a*(-3.3158393) + 2.1841686)*(-0.0046857186) + 0.913516,-0.028768102*k*(-k - 7.738093) + k + 0.0046857186*sin(220.655226869981*k**2*(k - 0.43003502) + 3.3158393*k - 2.1841686) + 0.913516,"[0.913516000000000, 0.00468571860000000, -2.18416860000000, 3.31583930000000, 220.655226869981, 2, -0.430035020000000, -0.0287681020000000, -7.73809300000000, -1]",k*p7*(k*p9 + p8) + k + p0 + p1*sin(k*p3 + k**p5*p4*(k + p6) + p2),"[p0, p1, p2, p3, p4, p5, p6, p7, p8, p9]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",25,0.0025860483,0.00011189567441544971,xv_a + (((xv_a * ((sin(xv_a * ((xv_a - (xv_a ^ xv_a)) * -10.266573)) * -0.000109500055) + -0.029231723)) * (-7.526523 - xv_a)) + 0.91701764),xv_a*(-xv_a - 7.526523)*(sin(xv_a*(xv_a - xv_a**xv_a)*(-10.266573))*(-0.000109500055) - 0.029231723) + xv_a + 0.91701764,k*(-k - 7.526523)*(0.000109500055*sin(10.266573*k*(k - k**k)) - 0.029231723) + k + 0.91701764,"[0.917017640000000, -0.0292317230000000, 0.000109500055000000, 10.2665730000000, -1, -7.52652300000000]",k*(p1 + p2*sin(k*p3*(k + k**k*p4)))*(k*p4 + p5) + k + p0,"[p0, p1, p2, p3, p4, p5]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",23,0.0025866271,0.0003187885394131067,(((xv_a * ((-7.7380686 - xv_a) * -0.02877706)) + xv_a) + 0.91324097) + (sin((0.21042329 - xv_a) * ((xv_a * -10.306773) * xv_a)) * 0.0035872245),xv_a*(-xv_a - 7.7380686)*(-0.02877706) + xv_a + sin((0.21042329 - xv_a)*xv_a*(-10.306773)*xv_a)*0.0035872245 + 0.91324097,-0.02877706*k*(-k - 7.7380686) + k - 0.0035872245*sin(10.306773*k**2*(0.21042329 - k)) + 0.91324097,"[0.913240970000000, -0.00358722450000000, 10.3067730000000, 2, 0.210423290000000, -1, -0.0287770600000000, -7.73806860000000]",k*p6*(k*p5 + p7) + k + p0 + p1*sin(k**p3*p2*(k*p5 + p4)),"[p0, p1, p2, p3, p4, p5, p6, p7]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",21,0.0025882768,0.00013356524382291226,((xv_a * (-7.738126 - xv_a)) * -0.028770052) + ((xv_a + (sin(xv_a * (-1.6559798 - (xv_a * -10.267981))) * 0.0029244449)) + 0.913571),xv_a*(-xv_a - 7.738126)*(-0.028770052) + xv_a + sin(xv_a*(-(-10.267981)*xv_a - 1.6559798))*0.0029244449 + 0.913571,-0.028770052*k*(-k - 7.738126) + k + 0.0029244449*sin(k*(10.267981*k - 1.6559798)) + 0.913571,"[0.913571000000000, 0.00292444490000000, -1.65597980000000, 10.2679810000000, -0.0287700520000000, -7.73812600000000, -1]",k*p4*(k*p6 + p5) + k + p0 + p1*sin(k*(k*p3 + p2)),"[p0, p1, p2, p3, p4, p5, p6]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",19,0.0025889683,0.00021923017742314828,(((-7.7379746 - xv_a) * (xv_a * ((cos((xv_a * -10.266407) * xv_a) * -7.977033e-5) + -0.028761161))) + xv_a) + 0.91380054,xv_a*(-xv_a - 7.7379746)*(cos(xv_a*(-10.266407)*xv_a)*(-7.977033e-5) - 0.028761161) + xv_a + 0.91380054,k*(-k - 7.7379746)*(-7.977033e-5*cos(10.266407*k**2) - 0.028761161) + k + 0.91380054,"[0.913800540000000, -0.0287611610000000, -7.97703300000000e-5, 10.2664070000000, 2, -7.73797460000000, -1]",k*(p1 + p2*cos(k**p4*p3))*(k*p6 + p5) + k + p0,"[p0, p1, p2, p3, p4, p5, p6]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",16,0.0025906716,0.00043840022288736447,(sin(exp(xv_a + -0.9510812)) * 0.0028145309) + ((xv_a ^ 1.1636987) + 1.2481046),xv_a**1.1636987 + sin(exp(xv_a - 0.9510812))*0.0028145309 + 1.2481046,k**1.1636987 + 0.0028145309*sin(0.386323105027356*exp(k)) + 1.2481046,"[1.24810460000000, 1.16369870000000, 0.00281453090000000, 0.386323105027356]",k**p1 + p0 + p2*sin(p3*exp(k)),"[p0, p1, p2, p3]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",15,0.0025918076,5.78746629697371e-08,(((xv_a * (xv_a * -0.45366752)) + -2.8474114) - ((xv_a * -3.2534108) - cos(xv_a))) + xv_a,xv_a*xv_a*(-0.45366752) + xv_a - (xv_a*(-3.2534108) - cos(xv_a)) - 2.8474114,-0.45366752*k**2 + 4.2534108*k + cos(k) - 2.8474114,"[-2.84741140000000, 4.25341080000000, -0.453667520000000, 2]",k*p1 + k**p3*p2 + p0 + cos(k),"[p0, p1, p2, p3]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",13,0.0025918079,9.748525344637675e-05,(((xv_a * xv_a) * -0.45374402) + -2.8480935) - ((xv_a * -4.2538724) - cos(xv_a)),xv_a*xv_a*(-0.45374402) - (xv_a*(-4.2538724) - cos(xv_a)) - 2.8480935,-0.45374402*k**2 + 4.2538724*k + cos(k) - 2.8480935,"[-2.84809350000000, 4.25387240000000, -0.453744020000000, 2]",k*p1 + k**p3*p2 + p0 + cos(k),"[p0, p1, p2, p3]"
P06,3,3.csv,omega,"[""k""]","[""d""]",[2.6502862],"{""c"": 1.5, ""pi"": 3.14159}","[""xv_a""]","{""xv_a"": ""k""}",10,0.002592566,9.642909558964437e-06,(tanh(xv_a) + (xv_a ^ 1.1607151)) - -0.26620057,xv_a**1.1607151 + tanh(xv_a) - 1*(-0.26620057),k**1.1607151 + tanh(k) + 0.26620057,"[0.266200570000000, 1.16071510000000]",k**p1 + p0 + tanh(k),"[p0, p1]"
